RENTAL_ZONE_HAL_ID,RENTAL_ZONE_HAL_SRC,NAME,CODE,TYPE,CITY,COUNTRY,LATITUDE,LONGITUDE,POI_AIRPORT_X,POI_LONG_DISTANCE_TRAINS_X,POI_SUBURBAN_TRAINS_X,POI_UNDERGROUND_X,ACTIVE_X,COMPANY,COMPANY_GROUP
15006,Standort,Chlodwigplatz,40018984,normal,K├Čln,Deutschland,"6,959258187200000","50,921714246700000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
15020,Standort,Rudolfplatz,40019131,normal,K├Čln,Deutschland,"6,940416419300000","50,936740996000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
15249,Standort,Eigelstein/Ebertplatz,40021009,normal,K├Čln,Deutschland,"6,958777403000000","50,950087302400000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
15337,Standort,Bahnhof-Haupt- Domseite,40021663,normal,K├Čln,Deutschland,"6,957565565100000","50,941764759600000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
15389,Standort,Bahnhof Deutz,40022164,normal,K├Čln,Deutschland,"6,973078250885010","50,940190268636925",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
15413,Standort,Heumarkt,40022421,normal,K├Čln,Deutschland,"6,960344825000000","50,936340739900000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
15490,Standort,Bahnhof West,40022991,normal,K├Čln,Deutschland,"6,933136550800000","50,943442902200000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
15640,Standort,Rudolfplatz,40024497,normal,K├Čln,Deutschland,"6,940762718000000","50,936157051300000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
15800,Standort,Bahnhof Deutz,40029489,normal,K├Čln,Deutschland,"6,974530000000000","50,940330000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
15812,Standort,Bahnhof S├╝d,40029637,normal,K├Čln,Deutschland,"6,938814998800000","50,926435570300000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
15814,Standort,Mediapark,40029657,normal,K├Čln,Deutschland,"6,945105008800000","50,947131194700000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
15816,Standort,Eigelstein/Ebertplatz,40029678,normal,K├Čln,Deutschland,"6,956884699500000","50,949074010600000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
15817,Standort,Bahnhof West,40029697,normal,K├Čln,Deutschland,"6,933136550800000","50,943442902200000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
15845,Standort,Messe,40030018,normal,K├Čln,Deutschland,,,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
15846,Standort,Messe,40030025,normal,K├Čln,Deutschland,,,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
15847,Standort,Carl-Theodor-Reiffenstein-Platz / Hasengasse,6031300002,normal,Frankfurt am Main,Deutschland,"8,683521797200000","50,114191090500000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
15863,Standort,The Coffee Store,40030276,normal,K├Čln,Deutschland,"6,952250420600000","50,939732973000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
15878,Standort,M├╝nchner Freiheit,88009826,normal,M├╝nchen,Deutschland,"11,586111110000000","48,161944440000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
15888,Standort,DB-AG-Zentrale_MUC,88009969,normal,M├╝nchen,Deutschland,"11,533174000000000","48,145271000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
16118,Standort,Stiglmaierplatz,88000545,normal,M├╝nchen,Deutschland,"11,559166670000000","48,147500000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
16129,Standort,Stachus,88000681,normal,M├╝nchen,Deutschland,"11,565277780000000","48,139722220000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
16175,Standort,Tal (Sparkassenstr),88001087,normal,M├╝nchen,Deutschland,"11,578333330000000","48,136111110000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
16205,Standort,Rosenheimer Platz,88001484,normal,M├╝nchen,Deutschland,"11,593888890000000","48,128611110000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
16209,Standort,Rosenheimer Platz,88001517,normal,M├╝nchen,Deutschland,"11,595000000000000","48,127777780000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
17325,Standort,Mediapark,40037398,normal,K├Čln,Deutschland,"6,945105008800000","50,947131194700000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
17326,Standort,Mediapark,40037399,normal,K├Čln,Deutschland,"6,945105008800000","50,947131194700000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
20077,Standort,Theodor-Heuss-Allee / Hamburger- Allee,6048600012,normal,Frankfurt am Main,Deutschland,"8,650183000000000","50,113779000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
20098,Standort,Europaallee  / Londoner Stra├¤e,6032700008,normal,Frankfurt am Main,Deutschland,"8,648037000000000","50,108542000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
22760,Standort,LMU Projektstandort 3,88000574,normal,M├╝nchen,Deutschland,"11,560833330000000","48,134166670000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
22774,Standort,Sendlinger Tor Platz,88000698,normal,M├╝nchen,Deutschland,"11,566111110000000","48,133055560000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
22805,Standort,Kurf├╝rstenplatz,88000973,normal,M├╝nchen,Deutschland,"11,574722220000000","48,159444440000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
22815,Standort,Prof.-Huber Platz,88001172,normal,M├╝nchen,Deutschland,"11,581111110000000","48,150000000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
22819,Standort,Tal (Sparkassenstr),88001197,normal,M├╝nchen,Deutschland,"11,581944440000000","48,135277780000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
22853,Standort,Rosenheimer Platz,88001488,normal,M├╝nchen,Deutschland,"11,594166670000000","48,128611110000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
22900,Standort,Prof.-Huber Platz,88002205,normal,M├╝nchen,Deutschland,"11,581944440000000","48,150555560000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
23704,Standort,DB Netz,6032700003,normal,Frankfurt am Main,Deutschland,"8,647724000000000","50,113473000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
23722,Standort,Studierendenhaus J├╝gelstra├¤e / Mertonstra├¤e,6032500001,normal,Frankfurt am Main,Deutschland,"8,651872000000000","50,118538000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
23844,Standort,Walter-Kolb-Stra├¤e / Elisabethenstra├¤e,6059400014,normal,Frankfurt am Main,Deutschland,"8,687040956800000","50,106327069100000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
24194,Standort,Tal (Sparkassenstr),88006101,normal,M├╝nchen,Deutschland,"11,577827611000000","48,136360031700000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
24246,Standort,Stiglmaierplatz,88006553,normal,M├╝nchen,Deutschland,"11,558888890000000","48,146944440000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
24344,Standort,Subbelrather/Innere Kanalstr.,40027233,normal,K├Čln,Deutschland,"6,932795730500000","50,948595014900000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
24379,Standort,Neumarkt,40027524,normal,K├Čln,Deutschland,"6,949098740200000","50,936182263000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
24380,Standort,Neumarkt,40027525,normal,K├Čln,Deutschland,"6,949098740200000","50,936182263000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
24390,Standort,Eigelstein/Ebertplatz,40027600,normal,K├Čln,Deutschland,"6,956790157800000","50,950644755200000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
24422,Standort,Bahnhof Haupt- Breslauer Platz,40027864,normal,K├Čln,Deutschland,"6,958322532500000","50,944693717400000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
24482,Standort,Mediapark,40028332,normal,K├Čln,Deutschland,"6,942899402100000","50,946266014500000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
24497,Standort,Mediapark,40028399,normal,K├Čln,Deutschland,"6,940738617100000","50,946433024700000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
24504,Standort,The Coffee Store,40028452,normal,K├Čln,Deutschland,"6,952250420600000","50,939732973000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
24667,Standort,Neumarkt,40018646,normal,K├Čln,Deutschland,"6,945614128900000","50,936644988500000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
24706,Standort,Friesenplatz,40018927,normal,K├Čln,Deutschland,"6,940042141000000","50,940523807000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
24714,Standort,Neumarkt,40019064,normal,K├Čln,Deutschland,"6,947563211800000","50,936367508900000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
24759,Standort,Barbarossaplatz,40019419,normal,K├Čln,Deutschland,"6,941193078700000","50,929032746400000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
24999,Standort,Friesenplatz,40021400,normal,K├Čln,Deutschland,"6,938253799100000","50,940379262100000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
25066,Standort,Chlodwigplatz,40021949,normal,K├Čln,Deutschland,"6,959764348500000","50,920746615400000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
25089,Standort,Bahnhof Deutz,40022162,normal,K├Čln,Deutschland,"6,973078250885010","50,940190268636925",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
25100,Standort,Heumarkt,40022255,normal,K├Čln,Deutschland,"6,960373834600000","50,935815259000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
25193,Standort,Bahnhof West,40022992,normal,K├Čln,Deutschland,"6,933136550800000","50,943442902200000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
25194,Standort,Bahnhof West,40022993,normal,K├Čln,Deutschland,"6,933136550800000","50,943442902200000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
25243,Standort,Friesenplatz,40023431,normal,K├Čln,Deutschland,"6,941171359500000","50,940289619200000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
25413,Standort,Barbarossaplatz,40024752,normal,K├Čln,Deutschland,"6,942734461400000","50,928423063400000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
25469,Standort,Chlodwigplatz,40025210,normal,K├Čln,Deutschland,"6,959585757000000","50,922047933300000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
25493,Standort,Friesenplatz,40025398,normal,K├Čln,Deutschland,"6,937983371100000","50,940932744900000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
25500,Standort,WDR,40025498,normal,K├Čln,Deutschland,"6,956094107500000","50,940246129300000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
25520,Standort,Bahnhof Haupt- Breslauer Platz,40025627,normal,K├Čln,Deutschland,"6,960037080800000","50,942798812400000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
25652,Standort,Barbarossaplatz,40026737,normal,K├Čln,Deutschland,"6,941426066700000","50,929039587400000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
25729,Standort,Mediapark,40029658,normal,K├Čln,Deutschland,"6,945105008800000","50,947131194700000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
25730,Standort,Eigelstein/Ebertplatz,40029684,normal,K├Čln,Deutschland,"6,956884699500000","50,949074010600000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
25767,Standort,Bahnhof West,40030332,normal,K├Čln,Deutschland,"6,933136550800000","50,943442902200000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
25782,Standort,Eigelstein/Ebertplatz,40030560,normal,K├Čln,Deutschland,"6,956884699500000","50,949074010600000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
25783,Standort,Eigelstein/Ebertplatz,40030561,normal,K├Čln,Deutschland,"6,956884699500000","50,949074010600000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
28568,Standort,M├╝nchner Freiheit,88000212,normal,M├╝nchen,Deutschland,"11,587555633900000","48,162391780400000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
28824,Standort,Adalbertstra├¤e / Schlossstra├¤e,6048600002,normal,Frankfurt am Main,Deutschland,"8,643545000000000","50,118894000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
28835,Standort,Kaufunger Stra├¤e / Kleine Seestra├¤e,6048600004,normal,Frankfurt am Main,Deutschland,"8,639854361400000","50,123549218200000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
28937,Standort,Wilhelm-Leuschner-Stra├¤e/ Windm├╝hlstra├¤e,6032900002,normal,Frankfurt am Main,Deutschland,"8,669916000000000","50,105664000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
28951,Standort,Taunusstra├¤e / Gallusanlage,6032900003,normal,Frankfurt am Main,Deutschland,"8,670586000000000","50,110448000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
28969,Standort,Alte Br├╝cke / Mainkai,6031100009,normal,Frankfurt am Main,Deutschland,"8,687676000000000","50,109864000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
29123,Standort,B├╝rgeramt / Zeil,6031300006,normal,Frankfurt am Main,Deutschland,"8,692825000000000","50,114832000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
29351,Standort,Stiglmaierplatz,88006554,normal,M├╝nchen,Deutschland,"11,558888890000000","48,146944440000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
30719,Standort,Goetheplatz,,normal,M├╝nchen,Deutschland,"11,558419135100000","48,129217173900000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
31002,Standort,Adalberstra├¤e / Hamburger Allee,6048600003,normal,Frankfurt am Main,Deutschland,"8,641077648200000","50,118687818600000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
31139,Standort,Fran├¦ois-Mitterrand-Platz,60003103,normal,Frankfurt am Main,Deutschland,,,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
31166,Standort,Bockenheimer Landstra├¤e / Liebigstra├¤e,6032300010,normal,Frankfurt am Main,Deutschland,"8,665973000000000","50,117156000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
31492,Standort,Stachus,88006097,normal,M├╝nchen,Deutschland,"11,565555560000000","48,138888890000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
31564,Standort,Stiglmaierplatz,88006782,normal,M├╝nchen,Deutschland,"11,559166670000000","48,147500000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
31583,Standort,Ostendstra├¤e / Martin-Els├żsser-Weg,60314000014,normal,Frankfurt am Main,Deutschland,"8,698890638400000","50,111203493000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
31655,Standort,Bahnhof Haupt- Breslauer Platz,40027862,normal,K├Čln,Deutschland,"6,958322532500000","50,944693717400000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
31734,Standort,The Coffee Store,40028455,normal,K├Čln,Deutschland,"6,952250420600000","50,939732973000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
31852,Standort,Heumarkt,40029413,normal,K├Čln,Deutschland,"6,961063958000000","50,937396004200000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
31899,Standort,Stiglmaierplatz,88007373,normal,M├╝nchen,Deutschland,"11,558611110000000","48,147500000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
31957,Standort,WDR,40026514,normal,K├Čln,Deutschland,"6,953175303400000","50,940162213500000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
31963,Standort,Bahnhof-Haupt- Domseite,40026554,normal,K├Čln,Deutschland,"6,955880419000000","50,942501573100000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
32118,Standort,Z├╝lpicher Platz/Friedrichstr.,40027903,normal,K├Čln,Deutschland,"6,939332934200000","50,930237905400000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
32292,Standort,Heumarkt,40029252,normal,K├Čln,Deutschland,"6,961086352500000","50,937026181600000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
32299,Standort,Heumarkt,40029324,normal,K├Čln,Deutschland,"6,960422973200000","50,935376089100000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
32357,Standort,Heumarkt,40018593,normal,K├Čln,Deutschland,"6,960323585300000","50,936594231900000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
32483,Standort,Z├╝lpicher Platz/Friedrichstr.,40019582,normal,K├Čln,Deutschland,"6,940756614800000","50,931067207000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
32577,Standort,Hansaring/Krefelder Str.,40020258,normal,K├Čln,Deutschland,"6,953070506200000","50,949231954300000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
32673,Standort,Eigelstein/Ebertplatz,40021010,normal,K├Čln,Deutschland,"6,958777403000000","50,950087302400000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
32806,Standort,Heumarkt,40022254,normal,K├Čln,Deutschland,"6,960373834600000","50,935815259000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
32906,Standort,Eigelstein/Ebertplatz,40023020,normal,K├Čln,Deutschland,"6,959110519600000","50,950922812800000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
32907,Standort,Eigelstein/Ebertplatz,40023022,normal,K├Čln,Deutschland,"6,959110519600000","50,950922812800000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
33100,Standort,WDR,40024360,normal,K├Čln,Deutschland,"6,955526041200000","50,940206552600000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
33985,Standort,K├Čnigsplatz,88000646,normal,M├╝nchen,Deutschland,"11,563611110000000","48,145833330000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
34011,Standort,G├żrtnerplatz,88001031,normal,M├╝nchen,Deutschland,"11,576388890000000","48,131944440000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
34023,Standort,Isartorplatz,88001185,normal,M├╝nchen,Deutschland,"11,581388890000000","48,135000000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
34032,Standort,M├╝nchner Freiheit,88001328,normal,M├╝nchen,Deutschland,"11,586666670000000","48,161666670000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
34170,Standort,DB_MobilityCenter,88002895,normal,M├╝nchen,Deutschland,"11,575277780000000","48,160277780000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
34171,Standort,DB_MobilityCenter,88002896,normal,M├╝nchen,Deutschland,"11,574722220000000","48,160277780000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
34178,Standort,Prof.-Huber Platz,88002989,normal,M├╝nchen,Deutschland,"11,581666670000000","48,151111110000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
34213,Standort,Isartorplatz,88003204,normal,M├╝nchen,Deutschland,"11,581944440000000","48,134722220000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
34868,Standort,Odeonsplatz,88009902,normal,M├╝nchen,Deutschland,"11,577777780000000","48,143055560000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
34884,Standort,Goetheplatz,88007462,normal,M├╝nchen,Deutschland,"11,558055560000000","48,129444440000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
35286,Standort,Fran├¦ois-Mitterrand-Platz,60003102,normal,Frankfurt am Main,Deutschland,,,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
35595,Standort,Barbarossaplatz,40024753,normal,K├Čln,Deutschland,"6,942734461400000","50,928423063400000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
35599,Standort,Rudolfplatz,40024796,normal,K├Čln,Deutschland,"6,938976624000000","50,936659815300000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
35604,Standort,Heumarkt,40024816,normal,K├Čln,Deutschland,"6,961120977900000","50,936573377400000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
35605,Standort,Heumarkt,40024818,normal,K├Čln,Deutschland,"6,961120977900000","50,936573377400000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
35712,Standort,Bahnhof Haupt- Breslauer Platz,40025626,normal,K├Čln,Deutschland,"6,960037080800000","50,942798812400000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
35812,Standort,Bahnhof S├╝d,40029634,normal,K├Čln,Deutschland,"6,938814998800000","50,926435570300000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
35813,Standort,Bahnhof S├╝d,40029636,normal,K├Čln,Deutschland,"6,938814998800000","50,926435570300000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
35819,Standort,Eigelstein/Ebertplatz,40029682,normal,K├Čln,Deutschland,"6,956884699500000","50,949074010600000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
35820,Standort,Bahnhof West,40029698,normal,K├Čln,Deutschland,"6,933136550800000","50,943442902200000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
35850,Standort,Messe,40030021,normal,K├Čln,Deutschland,,,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
35851,Standort,Messe,40030026,normal,K├Čln,Deutschland,"6,978271007537842","50,941866861091120",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
35863,Standort,The Coffee Store,40030271,normal,K├Čln,Deutschland,"6,952250420600000","50,939732973000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
35864,Standort,The Coffee Store,40030277,normal,K├Čln,Deutschland,"6,952250420600000","50,939732973000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
35867,Standort,Bahnhof West,40030330,normal,K├Čln,Deutschland,"6,933136550800000","50,943442902200000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
35868,Standort,Bahnhof West,40030333,normal,K├Čln,Deutschland,"6,933136550800000","50,943442902200000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
35882,Standort,Eigelstein/Ebertplatz,40030559,normal,K├Čln,Deutschland,"6,956884699500000","50,949074010600000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
37944,Standort,Friesenplatz,40018924,normal,K├Čln,Deutschland,"6,940042141000000","50,940523807000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
38048,Standort,Uni Albertus-Magnus-Platz,40019811,normal,K├Čln,Deutschland,"6,928424376300000","50,927985352200000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
38103,Standort,Eigelstein/Ebertplatz,40020326,normal,K├Čln,Deutschland,"6,957059927100000","50,950781068500000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
38133,Standort,Heumarkt,40020555,normal,K├Čln,Deutschland,"6,961508359300000","50,936628258300000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
38192,Standort,Eigelstein/Ebertplatz,40021012,normal,K├Čln,Deutschland,"6,958777403000000","50,950087302400000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
38417,Standort,Neumarkt,40022657,normal,K├Čln,Deutschland,"6,949050441300000","50,935507832400000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
38473,Standort,Z├╝lpicher Platz/Friedrichstr.,40023114,normal,K├Čln,Deutschland,"6,941011210000000","50,930558251000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
38656,Standort,Eigelstein/Ebertplatz,40024632,normal,K├Čln,Deutschland,"6,956892241100000","50,950155084100000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
38668,Standort,Barbarossaplatz,40024755,normal,K├Čln,Deutschland,"6,942734461400000","50,928423063400000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
38868,Standort,WDR,40026516,normal,K├Čln,Deutschland,"6,953175303400000","50,940162213500000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
38893,Standort,Barbarossaplatz,40026743,normal,K├Čln,Deutschland,"6,941426066700000","50,929039587400000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
39030,Standort,Heumarkt,40027818,normal,K├Čln,Deutschland,"6,960311677000000","50,937404351700000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
39035,Standort,Bahnhof Haupt- Breslauer Platz,40029487,normal,K├Čln,Deutschland,"6,959970000000000","50,943710000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
39074,Standort,Uni Heilp├żdagogik Haus 213,40030043,normal,K├Čln,Deutschland,"6,921024450300000","50,933659741900000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
39083,Standort,Museum Ludwig,40030178,normal,K├Čln,Deutschland,"6,959877028300000","50,941083182600000",Nein,Ja,Nein,Nein,Ja,Call a Bike,Call a Bike
